"id_componente";"tipo_componente";"codigo";"nivel";"nome";"unidade_responsavel";"ch_teorico";"ch_pratico";"ch_estagio";"ch_total";"ch_dedicada_docente";"ch_ead";"cr_max_ead";"permite_horario_flexivel";"qtd_unidades";"procedimentos_avaliacao";"equivalencia";"pre_requisito";"co_requisito";"ementa";"bibliografia";"objetivos";"conteudo";"competencias_habilidades";"referencias";"ano_programa";"periodo_programa";"modalidade";"curso_componente"
"72884";"MÓDULO";"PSI0024";"L";"MÓDULO I: FUNDAMENTAÇÃO: ASPECTOS FISIOLÓGICOS E ANATÔMICOS DO SONO - PARTE IV";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"8";"0";"0";"8";"0";"0";"20";"false";"";"";"";"";"";"FILOGÊNESE  DEFINIÇÃO, IMPORTÂNCIA E APLICABILIDADE DO CONHECIMENTO DA FILOGÊNESE, SONO EM ANIMAIS: O ESTADO DA INATIVIDADE ADAPTATIVA, SONO EM ANIMAIS VERTEBRADOS E INVERTEBRADOS";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72887";"MÓDULO";"PSI0025";"L";"MÓDULO I: FUNDAMENTAÇÃO: ASPECTOS FISIOLÓGICOS E ANATÔMICOS DO SONO - PARTE V";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"CRONOBIOLOGIA - CONCEITO, CLASSIFICAÇÃO DOS DIFERENTES RITMOS BIOLÓGICOS, MECANISMOS REGULADORES, ORGANIZAÇÃO TEMPORAL INTERNA E EXTERNA, MODULAÇÃO GENÉTICA DA RITMICIDADE, CRONOTIPO, DURAÇÃO DE SONO, INFLUENCIA DA LOCALIZAÇÃO GEOGRÁFICA (VARIAÇÕES LATITUDINAIS E LONGITUDINAIS) E DA EXPOSIÇÃO À LUZ, MELATONINA, JET LAG  ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72889";"MÓDULO";"PSI0026";"L";"MÓDULO I: FUNDAMENTAÇÃO: ASPECTOS FISIOLÓGICOS E ANATÔMICOS DO SONO - PARTE VI";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"ONTOGÊNESE: PARTICULARIDADES DO SONO NAS DIFERENTES FAIXAS ETÁRIAS: LACTENTE, CRIANÇA E ADOLESCENTE (Padrão, arquitetura, regulação circadiana e homeostática, sincronizadores sociais, comportamento, dinâmica familiar, alterações de humor) - 

ONTOGÊNESE: PARTICULARIDADES DO SONO NAS DIFERENTES FAIXAS ETÁRIAS: ADULTO E IDOSO (Padrão, arquitetura, regulação circadiana e homeostática, sincronizadores sociais, comportamento, dinâmica familiar, alterações de humor)-  ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72898";"MÓDULO";"PSI0027";"L";"MÓDULO I: FUNDAMENTAÇÃO: ASPECTOS FISIOLÓGICOS E ANATÔMICOS DO SONO - PARTE VII";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"FUNÇÕES DO SONO / FUNÇÕES E REGULAÇÃO DOS SONHOS: POR QUE SONHAMOS, A NEUROBIOLOGIA DO SONHO, CARACTERÍSTICAS ULTRADIANAS, CIRCADIANAS E DEPENDENTES DO SONO DO SONHO, CONTEÚDO DO SONHO: RESULTADOS QUANTITATIVOS, ANÁLISE E CLASSIFICAÇÃO DO SONHO: PERSPECTIVA DA SIMULAÇÃO DA REALIDADE, SONHOS EM PACIENTES COM DISTÚRBIOS DO SONO, SONHOS COMO UM SISTEMA DE REGULAÇÃO DE HUMOR ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72905";"MÓDULO";"PSI0028";"L";"MÓDULO I: FUNDAMENTAÇÃO: ASPECTOS FISIOLÓGICOS E ANATÔMICOS DO SONO - PARTE VIII";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"EFEITOS DA PRIVAÇÃO DO SONO NA COGNIÇÃO: EFEITOS IMEDIATOS DA PRIVAÇÃO DO SONO; EFEITOS DA PRIVAÇÃO DO SONO AGUDA E CRÔNICA - EFEITOS DA PRIVAÇÃO DO SONO NA COGNIÇÃO: ÁREAS CEREBRAIS ENVOLVIDAS E COMO A PRIVAÇÃO DE SONO AFETA O FUNCIONAMENTO DOS PROCESSOS DE: MEMÓRIA, ATENÇÃO, CONCENTRAÇÃO, RACIOCÍNIO LÓGICO, FLEXIBILIDADE COGNITIVA, PROCESSAMENTO LINGUAGEM";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72914";"MÓDULO";"PSI0029";"L";"MÓDULO II: CLASSIFICAÇÃO E PRINCIPAIS TRANSTORNOS DO SONO POR FASE DE DESENVOLVIMENTO";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"SONO E INFÂNCIA - PATOLOGIAS PEDIÁTRICAS QUE CURSAM COM ALTERAÇÕES DE SONO (ENURESE, DIABETES, TERROR NOTURNO, ENTRE OUTRAS), PRINCIPAIS DISTÚRBIOS DO SONO NESSA FASE  CAUSAS, SINTOMAS, EPIDEMIOLOGIA E TRATAMENTOS  - 
SONO E ADOLESCÊNCIA - PRINCIPAIS DISTÚRBIOS DO SONO NESSA FASE  CAUSAS, SINTOMAS, EPIDEMIOLOGIA E TRATAMENTOS ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72915";"MÓDULO";"PSI0030";"L";"MÓDULO II: CLASSIFICAÇÃO E PRINCIPAIS TRANSTORNOS DO SONO POR FASE DE DESENVOLVIMENTO";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"SONO EM ADULTOS - PRINCIPAIS DISTÚRBIOS DO SONO NESSA FASE  CAUSAS, SINTOMAS, EPIDEMIOLOGIA E TRATAMENTOS - 
SONO EM IDOSOS  PRINCIPAIS ALTERAÇÕES NA MACRO E MICRO ESTRUTURA DO SONO NO IDOSO. PRINCIPAIS DISTÚRBIOS DO SONO NESSA FASE  CAUSAS, SINTOMAS, EPIDEMIOLOGIA E TRATAMENTOS. DOENÇAS NEURODEGENERATIVAS E SONO ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72916";"MÓDULO";"PSI0031";"L";"MÓDULO II: CLASSIFICAÇÃO E PRINCIPAIS TRANSTORNOS DO SONO POR FASE DE DESENVOLVIMENTO";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"TRANSTORNOS DO SONO E TRANSTORNOS PSIQUIÁTRICOS EM CRIANÇAS, ADOLESCENTES, ADULTOS E IDOSOS ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72917";"MÓDULO";"PSI0032";"L";"MÓDULO III: AVALIAÇÃO EM SONO - TEORIA E PRÁTICA";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"FARMACOLOGIA DO SONO  MEDICAÇÕES HIPNÓTICAS E SEUS MECANISMOS DE AÇÃO E EFEITOS FARMACOLÓGICOS, OUTRAS FÁRMACOS USADOS COMO HIPNÓTICOS, FÁRMACOS USADOS PARA INDUZIR A VIGÍLIA  MECANISMOS, EFEITOS ADVERSOS E EFICÁCIA, FÁRMACOS QUE ALTERAM SONO-VIGÍLIA ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72918";"MÓDULO";"PSI0033";"L";"MÓDULO III: AVALIAÇÃO EM SONO - TEORIA E PRÁTICA";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"MÉTODOS: ESTATÍSTICOS, EPIDEMIOLÓGICOS, EXPERIMENTAIS, INSTRUMENTAÇÃO, QUESTIONÁRIOS, PROCESSAMENTO DE SINAIS, MODELOS CLÍNICOS E NÃO CLÍNICOS ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72919";"MÓDULO";"PSI0034";"L";"MÓDULO III: AVALIAÇÃO EM SONO - TEORIA E PRÁTICA - PARTE I POLISSONOGRAFIA";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"AULA TEÓRICO-PRÁTICA: POLISSONOGRAFIA 
	REVISÃO DE CONCEITOS BÁSICOS EM PSG
	POLISSONOGRAFIA: TIPOS DE MONITORIZAÇÃO; 
	POLISSONOGRAFIA: PARÂMETROS DE NORMALIDADE;
	POLISSONOGRAFIA: PARÃMETROS POR QUADRO DIAGNÓSTICO (DISTÚRBIOS RESPIRATÓRIOS RELACIONADOS AO SONO; DISTÚRBIOS DE HIPERSONOLENCIA; PARASSONIAS);
	POLISSONOGRAFIA: MONTAGEM;
	POLISSONOGRAFIA: TESTE DE MULTIPLAS LATÊNCIAS DO SONO E MANUTENÇÃO DA VIGILIA;
	TREINAMENTO DA LEITURA DE LAUDOS DE PSG
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72920";"MÓDULO";"PSI0035";"L";"MÓDULO III: AVALIAÇÃO EM SONO - TEORIA E PRÁTICA - PARTE II POLISSONOGRAFIA";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"AULA TEÓRICO-PRÁTICA: POLISSONOGRAFIA 
	REVISÃO DE CONCEITOS BÁSICOS EM PSG
	POLISSONOGRAFIA: TIPOS DE MONITORIZAÇÃO; 
	POLISSONOGRAFIA: PARÂMETROS DE NORMALIDADE;
	POLISSONOGRAFIA: PARÃMETROS POR QUADRO DIAGNÓSTICO (DISTÚRBIOS RESPIRATÓRIOS RELACIONADOS AO SONO; DISTÚRBIOS DE HIPERSONOLENCIA; PARASSONIAS);
	POLISSONOGRAFIA: MONTAGEM;
	POLISSONOGRAFIA: TESTE DE MULTIPLAS LATÊNCIAS DO SONO E MANUTENÇÃO DA VIGILIA;
	TREINAMENTO DA LEITURA DE LAUDOS DE PSG
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72921";"MÓDULO";"PSI0036";"L";"MÓDULO III: AVALIAÇÃO EM SONO - TEORIA E PRÁTICA - PARTE III POLISSONOGRAFIA";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"4";"6";"6";"16";"0";"0";"20";"false";"";"";"";"";"";"Paiva, T. & Penzel, T. (2011). Centro de Medicina do Sono  Manual Prática. Lidel, Lisboa-Porto. Paiva, T.(2015). Kryger, MH, Roth, T, Dement, W. Principles and Practice of Sleep Medicine. 6th Edition. Philadelphia, PA - Elsevier: 2017. SPRIGGS, W.H. (2012). PRINCIPIOS BASICOS DE POLISSONOGRAFIA UM GUIA DE TREINAMENTO E REFERENCIA. DI LIVROS EDITORA Kryger, M. (2015). ATLAS CLINICO DE MEDICINA DO SONO. ELSEVIER EDITORA Haddad, F.L.M. & Gregorio, L.C. (2017). Manual do residente: Medicina do sono. Manole. Pinto Jr, L.R.(Org) (2018). Manual De Métodos Diagnósticos Em Medicina Do Sono. São Paulo: Atheneu.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72922";"MÓDULO";"PSI0037";"L";"MÓDULO III: AVALIAÇÃO EM SONO - TEORIA E PRÁTICA - PARTE II POLISSONOGRAFIA";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"4";"6";"6";"16";"0";"0";"20";"false";"";"";"";"";"";"AULA TEÓRICO-PRÁTICA: POLISSONOGRAFIA 
	REVISÃO DE CONCEITOS BÁSICOS EM PSG
	POLISSONOGRAFIA: TIPOS DE MONITORIZAÇÃO; 
	POLISSONOGRAFIA: PARÂMETROS DE NORMALIDADE;
	POLISSONOGRAFIA: PARÃMETROS POR QUADRO DIAGNÓSTICO (DISTÚRBIOS RESPIRATÓRIOS RELACIONADOS AO SONO; DISTÚRBIOS DE HIPERSONOLENCIA; PARASSONIAS);
	POLISSONOGRAFIA: MONTAGEM;
	POLISSONOGRAFIA: TESTE DE MULTIPLAS LATÊNCIAS DO SONO E MANUTENÇÃO DA VIGILIA;
	TREINAMENTO DA LEITURA DE LAUDOS DE PSG
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72923";"MÓDULO";"PSI0038";"L";"MÓDULO III: AVALIAÇÃO EM SONO - TEORIA E PRÁTICA - PARTE I POLISSONOGRAFIA";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"4";"6";"6";"16";"0";"0";"20";"false";"";"";"";"";"";"AULA TEÓRICO-PRÁTICA: POLISSONOGRAFIA  REVISÃO DE CONCEITOS BÁSICOS EM PSG  POLISSONOGRAFIA: TIPOS DE MONITORIZAÇÃO;  POLISSONOGRAFIA: PARÂMETROS DE NORMALIDADE;  POLISSONOGRAFIA: PARÃMETROS POR QUADRO DIAGNÓSTICO (DISTÚRBIOS RESPIRATÓRIOS RELACIONADOS AO SONO; DISTÚRBIOS DE HIPERSONOLENCIA; PARASSONIAS);  POLISSONOGRAFIA: MONTAGEM;  POLISSONOGRAFIA: TESTE DE MULTIPLAS LATÊNCIAS DO SONO E MANUTENÇÃO DA VIGILIA;  TREINAMENTO DA LEITURA DE LAUDOS DE PSG";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72924";"MÓDULO";"PSI0039";"L";"MÓDULO III: AVALIAÇÃO EM SONO - TEORIA E PRÁTICA - PARTE III POLISSONOGRAFIA";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"4";"6";"6";"16";"0";"0";"20";"false";"";"";"";"";"";"AULA TEÓRICO-PRÁTICA: POLISSONOGRAFIA  REVISÃO DE CONCEITOS BÁSICOS EM PSG  POLISSONOGRAFIA: TIPOS DE MONITORIZAÇÃO;  POLISSONOGRAFIA: PARÂMETROS DE NORMALIDADE;  POLISSONOGRAFIA: PARÃMETROS POR QUADRO DIAGNÓSTICO (DISTÚRBIOS RESPIRATÓRIOS RELACIONADOS AO SONO; DISTÚRBIOS DE HIPERSONOLENCIA; PARASSONIAS);  POLISSONOGRAFIA: MONTAGEM;  POLISSONOGRAFIA: TESTE DE MULTIPLAS LATÊNCIAS DO SONO E MANUTENÇÃO DA VIGILIA;  TREINAMENTO DA LEITURA DE LAUDOS DE PSG
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72925";"MÓDULO";"PSI0040";"L";"MÓDULO III: AVALIAÇÃO EM SONO - TEORIA E PRÁTICA - PARTE I ACTIGRAFIA";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"2";"7";"7";"16";"0";"0";"20";"false";"";"";"";"";"";"ACTIGRAFIA  DEFINIÇÃO, HISTÓRICO DA ACTIGRAFIA, APLICAÇÕES E EFICÁCIA, LIMITAÇÕES, MONITORAMENTO, AVALIAÇÃO E CONFECÇÃO DOS LAUDOS";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72926";"MÓDULO";"PSI0041";"L";"MÓDULO III: AVALIAÇÃO EM SONO - TEORIA E PRÁTICA";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"8";"4";"4";"16";"0";"0";"20";"false";"";"";"";"";"";"PSICOMETRIA E INSTRUMENTAÇÃO DIAGNÓSTICA: HISTÓRIA DA PSICOMETRIA APLICADA AO SONO, PSICOMETRIA, CONFIABILIDADE E VALIDADE, PSICOMETRIA DO SONO, MODELOS TEÓRICOS EM PSICOMETRIA DO SONO, CLASSIFICAÇÃO DOS TESTES PSICOMÉTRICOS EM SONO, AVALIAÇÃO PSICOMÉTRICA EM SONO, INSTRUMENTOS AVALIATIVOS EM PARAMETROS DE SONO E EM ALTERAÇÕES DE SONO ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72927";"MÓDULO";"PSI0042";"L";"MÓDULO III: AVALIAÇÃO EM SONO - TEORIA E PRÁTICA";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"10";"3";"3";"16";"0";"0";"20";"false";"";"";"";"";"";"AVALIAÇÃO NEUROPSICOLÓGICA DO SONO  HISTÓRICO E PARADIGMAS. OBJETIVOS DA AVALIAÇÃO NEUROPSICOLÓGICA. COMO AVALIAR. INSTRUMENTOS E APLICAÇÃO DOS PRINCIPAIS TESTES NEUROPSICOLÓGICOS. PRINCIPAIS RECOMENDAÇÕES ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72929";"MÓDULO";"PSI0043";"L";"MÓDULO IV:INTERVENÇÕES EM TRANSTORNOS DO SONO, DESENVOLVIMENTO E EQUIPE MULTIDISCI";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"8";"4";"4";"16";"0";"0";"20";"false";"";"";"";"";"";"TRANSTORNOS DO SONO EM CRIANÇAS E ADOLESCENTES  PARTE I
CLASSIFICAÇÃO - INSÔNIA, TRANSTORNOS DO RITMO, DISTÚRBIOS RESPIRATÓRIOS DO SONO (INCLUINDO APNÉIA DA PREMATURIDADE, ALTE E MORTE SÚBITA); PARASSONIAS; DESENVOLVIMENTO E MANUTENÇÃO DOS PROBLEMAS DE SONO NA INFÂNCIA E NA ADOLESCÊNCIA. INTERVENÇÃO DA NEUROLOGIA ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72930";"MÓDULO";"PSI0044";"L";"MÓDULO IV:INTERVENÇÕES EM TRANSTORNOS DO SONO, DESENVOLVIMENTO E EQUIPE MULTIDISCI";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"4";"0";"2";"6";"0";"0";"20";"false";"";"";"";"";"";"TRANSTORNOS DO SONO EM CRIANÇAS E ADOLESCENTES  PARTE II - PSICOLOGIA
INTERVENÇÃO NOS DISTÚRBIOS DE SONO NA INFÂNCIA E NA ADOLESCÊNCIA  INTERVENÇÕES DA PSICOLOGIA E ORIENTAÇÕES SOBRE OS ATENDIMENTOS E ORIENTAÇÕES PARA OS PAIS: ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72931";"MÓDULO";"PSI0045";"L";"MÓDULO IV:INTERVENÇÕES EM TRANSTORNOS DO SONO, DESENVOLVIMENTO E EQUIPE MULTIDISCI";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"4";"0";"2";"6";"0";"0";"20";"false";"";"";"";"";"";"TRANSTORNOS DO SONO EM CRIANÇAS E ADOLESCENTES  PARTE II - INTERVENÇÃO NOS DISTÚRBIOS DE SONO NA INFÂNCIA E NA ADOLESCÊNCIA  INTERVENÇÕES DA ODONTOLOGIA  ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72932";"MÓDULO";"PSI0046";"L";"MÓDULO IV:INTERVENÇÕES EM TRANSTORNOS DO SONO, DESENVOLVIMENTO E EQUIPE MULTIDISCI";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"4";"0";"2";"6";"0";"0";"20";"false";"";"";"";"";"";"INTERVENÇÃO NOS DISTÚRBIOS DE SONO NA INFÂNCIA E NA ADOLESCÊNCIA  INTERVENÇÕES DA FONOAUDIOLOGIA ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72933";"MÓDULO";"PSI0047";"L";"MÓDULO IV:INTERVENÇÕES EM TRANSTORNOS DO SONO, DESENVOLVIMENTO E EQUIPE MULTIDISCI -";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"8";"0";"8";"16";"0";"0";"20";"false";"";"";"";"";"";"TRANSTORNOS DO SONO EM ADULTOS E IDOSOS - PARTE I
INSONIA: CLASSIFICAÇÃO DA INSÔNIA. ASPECTOS ETIOLÓGICOS DA INSONIA (MODELO DE CONTROLE DE ESTÍMULOS, MODELO DE HIPERESTIMULAÇÃO, MODELO NEUROCOGNITIVO - ""3P""; MODELO DA INIBIÇAO PSICOBIOLÓGICA). ASPECTOS CARACTERÍSTICOS DA INSONIA EM ADULTO E IDOSO. AVALIAÇÃO DIAGNÓSTICA. CASOS CLINICOS DE INSONIA. INTERVENÇÃO DA NEUROLOGIA E DA PSICOLOGIA: TERAPIA COGNITIVO COMPORTAMENTAL. TERAPIAS ALTERNATIVAS. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72934";"MÓDULO";"PSI0048";"L";"MÓDULO IV:INTERVENÇÕES EM TRANSTORNOS DO SONO, DESENVOLVIMENTO E EQUIPE MULTIDISCI";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"8";"0";"12";"20";"0";"0";"20";"false";"";"";"";"";"";"DISTÚRBIOS RESPIRATÓRIOS RELACIONADOS AO SONO: FISIOPATOLOGIA; QUADRO CLINICO E DIAGNÓSTICO; AVALIAÇÃO CLINICA, ANTROPOMÉTRICA E DA VIA AÉREA SUPERIOR; AVALIAÇÃO CRÂNIO-FACIAL; SONO ENDOSCOPIA; VISÃO GERAL SOBRE O TRATAMENTO DA APNEIA DO SONO; TRATAMENTO COM PRESSÃO AÉREA POSITIVA;TRATAMENTO COM APARELHO INTRAORAL;TRATAMENTO FONOTERÁPICO, FISIOTERÁPICO E PSICOLÓGICO; TRATAMENTO CIRÚRGICO DA APNEIA DO SONO: CIRURGIAS DA VAS; CIRURGIAS NASAIS; FARINGOPLASTIA; CIRURGIAS PALATAIS; CIRURGIAS DE BASE DE LINGUA; CIRURGIAS ESQUELÉTICAS FACIAIS";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72935";"MÓDULO";"PSI0049";"L";"MÓDULO IV:INTERVENÇÕES EM TRANSTORNOS DO SONO, DESENVOLVIMENTO E EQUIPE MULTIDISCI";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"8";"0";"8";"16";"0";"0";"20";"false";"";"";"";"";"";"DISTÚRBIOS CENTRAIS DE HIPERSONOLENCIA: DIAGNOSTICO DIFERENCIAL CRITÉRIOS; NARCOLEPSIA: FISIOPATOLOGIA; CLASSIFICAÇÃO;DIAGNOSTICO E TRATAMENTO. HIPERSONIAS: FISIOPATOLOGIA; CLASSIFICAÇÃO; DIAGNOSTICO E TRATAMENTO NEUROLÓGICO E PSICOLÓGICO; SINDROME DO SONO INSUFICIENTE 
PARASSONIAS - DIAGNOSTICO DIFERENCIAL CRITÉRIOS; FISOPATOLOGIA; CLASSIFICAÇÃO; TRATAMENTO ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"72936";"MÓDULO";"PSI0050";"L";"MÓDULO IV:INTERVENÇÕES EM TRANSTORNOS DO SONO, DESENVOLVIMENTO E EQUIPE MULTIDISCI";"PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA";"8";"0";"8";"16";"0";"0";"20";"false";"";"";"";"";"";"DISTÚRBIOS DO RITMO CIRCADIANO SONO-VIGÍLIA: DIAGNOSTICO DIFERENCIAL CRITÉRIOS; FISOPATOLOGIA; CLASSIFICAÇÃO; TRATAMENTO NEUROLÓGICO
E
DISTÚRBIOS DO MOVIMENTO RELACIONADOS AO SONO: DIAGNOSTICO DIFERENCIAL CRITÉRIOS; FISOPATOLOGIA; CLASSIFICAÇÃO; ASSOCIAÇÃO COM SAOS, DIABETES, PARKINSON E ARTRITE REUMATOIDE; TRATAMENTO NEUROLÓGICO 
DISTÚRBIOS DO RITMO CIRCADIANO SONO-VIGÍLIA E DISTÚRBIOS DO MOVIMENTO RELACIONADOS AO SONO: INTERVENÇÃO DA PSICOLOGIA, DA ODONTOLOGIA ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM SONO"
"73369";"MÓDULO";"DIR0001";"L";"METODOLOGIA CIENTÍFICA E METODOLOGIA DO TRABALHO CIENTÍFICO";"DEPARTAMENTO DE DIREITO - CERES";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Introdução a metodologia científica. Metodologia da ciência do direito. Normas da Associação Brasileira de Normas Técnicas para trabalhos científicos. Trabalho de Conclusão de Curso.";"";"";"";"";"";"";"";"Semi-Presencial";"ADVOCACIA EMPRESARIAL"
"73370";"MÓDULO";"DIR0002";"L";"METODOLOGIA CIENTÍFICA E METODOLOGIA DO TRABALHO CIENTÍFICO";"DEPARTAMENTO DE DIREITO - CERES";"32";"0";"0";"32";"0";"0";"20";"false";"";"";"";"";"";"Introdução a metodologia científica. Metodologia da ciência do direito. Normas da Associação Brasileira de Normas Técnicas para trabalhos científicos. Trabalho de Conclusão de Curso.";"";"";"";"";"";"";"";"Semi-Presencial";"ADVOCACIA EMPRESARIAL"
"73373";"MÓDULO";"DIR0003";"L";"ASPECTOS GERAIS DA TEORIA DA EMPRESA";"DEPARTAMENTO DE DIREITO - CERES";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"Breve histórico. A empresa e o empresário no CC/02. Estabelecimento empresarial. Nome empresarial. Capacidade de ser empresário. Registro empresarial.";"";"";"";"";"";"";"";"Semi-Presencial";"ADVOCACIA EMPRESARIAL"
"73374";"MÓDULO";"DIR0004";"L";"DIREITO EMPRESARIAL E ANÁLISE ECONÔMICA";"DEPARTAMENTO DE DIREITO - CERES";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"Introdução à análise econômica do direito. Análise econômica dos contratos empresariais. Análise econômica e direito societário. Análise econômica e propriedade industrial. Análise econômica e direito concorrencial.";"";"";"";"";"";"";"";"Semi-Presencial";"ADVOCACIA EMPRESARIAL"
"73375";"MÓDULO";"DIR0005";"L";"DIREITO SOCIETÁRIO E OPERAÇÕES SOCIETÁRIAS";"DEPARTAMENTO DE DIREITO - CERES";"32";"0";"0";"32";"0";"0";"20";"false";"";"";"";"";"";"Introdução ao direito societário. Sociedades não personificadas. Sociedades Contratuais. Sociedade Anônima. Operações societárias: fusão, cisão, incorporação, transformação.";"";"";"";"";"";"";"";"Semi-Presencial";"ADVOCACIA EMPRESARIAL"
"73376";"MÓDULO";"DIR0006";"L";"SUCESSÃO NAS EMPRESAS FAMILIARES";"DEPARTAMENTO DE DIREITO - CERES";"16";"0";"0";"16";"0";"0";"20";"false";"";"";"";"";"";"Negócios familiares: cultura e evolução. Patrimônio, governança e sucessão. Estrutura societária e estratégias de sucessão. Governança corporativa e sucessão nas empresas familiares.";"";"";"";"";"";"";"";"Semi-Presencial";"ADVOCACIA EMPRESARIAL"
